Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
ee06530f-5aad-491f-b49d-5f5a6c045030,1969-04-01,,999-47-3151,S99950564,X69407281X,Mrs.,Adell482,Windler79,,Jacobs452,M,asian,nonhispanic,F,Holyoke  Massachusetts  US,426 Harvey Knoll,Wilmington,Massachusetts,Middlesex County,,42.55908840947813,-71.1987355964348,1189370.17,9073.609999999999
b85c1fbf-78ec-4ad5-ab5c-de8ca83f6e66,1951-11-08,,999-61-9573,S99949829,X10544382X,Mrs.,Devona405,Monahan736,,Brekke496,M,black,nonhispanic,F,Cambridge  Massachusetts  US,987 Gusikowski Spur,Southbridge,Massachusetts,Worcester County,,42.024624459308924,-72.02640052136711,1383599.27,12553.609999999999
de5f8bb6-42dd-4aee-b7fd-988d2c6340ff,1960-11-23,,999-55-8341,S99995042,X29550022X,Mrs.,Mui729,Anderson154,,Ullrich385,M,white,nonhispanic,F,Somerville  Massachusetts  US,763 Smitham Rue,Worthington,Massachusetts,Hampshire County,,42.368206635543004,-72.91649638963779,1246316.05,15758.209999999997
78d06517-d48c-49ef-ada2-8b5290b113dc,1930-04-23,2020-03-14,999-33-2999,S99943565,X39392318X,Mr.,Calvin845,Steuber698,,,M,white,nonhispanic,M,Wilbraham  Massachusetts  US,601 Lowe Underpass,Fall River,Massachusetts,Bristol County,02747,41.6504986934566,-71.11640375957367,99573.65,71406.51999999999
a494a8fd-4b2a-4759-8a04-41b8193c9a11,2004-09-10,,999-77-5746,,,,Don899,Upton904,,,,white,nonhispanic,M,Milford  Massachusetts  US,944 Green Wall Apt 42,Quincy,Massachusetts,Norfolk County,02169,42.240247834127665,-71.05836664042778,417626.07,2714.8399999999997
bc504373-ed1f-498e-8946-81dac902e254,1986-06-30,,999-47-8450,S99980415,X66663391X,Mrs.,Mario764,Herzog843,,Casper496,M,white,nonhispanic,F,Agawam  Massachusetts  US,381 Wolff Parade Apt 91,Brockton,Massachusetts,Plymouth County,02351,42.06413159837326,-71.0694338991359,447357.52,3104.6399999999994
972c7a80-848d-491a-9855-340ef8c6a610,1911-12-17,1996-10-16,999-91-2446,S99940903,X85757311X,Mr.,Ollie731,Conn188,,,M,white,nonhispanic,M,Leominster  Massachusetts  US,976 Lebsack Dale Unit 81,West Tisbury,Massachusetts,Dukes County,,41.42025582328472,-70.6733207665589,1501125.76,351031.79000000004
67dc2ab2-fa12-4167-b191-d83638fce32b,1965-12-20,,999-26-5956,S99910822,X27972210X,Ms.,Bree992,Ferry570,JD,,S,white,nonhispanic,F,Braintree  Massachusetts  US,609 Schamberger Alley Unit 76,Marblehead,Massachusetts,Essex County,01945,42.51877016834618,-70.87577780035626,1299317.99,17587.57
36f28e2f-6d26-4b2f-860b-853e62383a82,1927-07-28,2015-06-11,999-83-8712,S99993071,X29488845X,Mrs.,Santana368,Jacobs452,,Little434,M,white,nonhispanic,F,Cambridge  Massachusetts  US,911 Kuhic Bridge,North Adams,Massachusetts,Berkshire County,01247,42.670579376853624,-73.10167962610527,1507045.27,53703.86
4c058cde-5d63-4a02-8661-75fe3224ce17,1965-03-12,,999-94-1357,S99975523,X86975733X,Mr.,Hosea56,Gerlach374,,,M,black,nonhispanic,M,West Stockbridge  Massachusetts  US,718 Hamill Club,Easthampton,Massachusetts,Hampshire County,,42.26902205571008,-72.6780182031885,1312242.24,9329.049999999997
9660b8b4-2fe0-4646-aaf3-d7081280df40,1983-07-19,,999-68-7122,S99963889,X79035370X,Mr.,Hubert238,Nader710,,,M,white,hispanic,M,Sudbury  Massachusetts  US,581 O'Hara Bridge,Phillipston,Massachusetts,Worcester County,,42.59903569800243,-72.17611085799692,941555.63,5542.88
c9cb5ebe-7ac0-4202-a045-133b43b9b6b9,1930-04-23,1997-07-24,999-80-3097,S99927538,X55296475X,Mr.,Chas63,Haley279,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,448 Kassulke Trail,Fall River,Massachusetts,Bristol County,02724,41.74880712307608,-71.14020877565656,19469.44,1338.58
810d8f25-9652-4c6f-ad78-5b3926a40164,1994-11-06,,999-41-5383,S99988945,X35032299X,Ms.,Gracie337,Medhurst46,,,,asian,nonhispanic,F,Quincy  Massachusetts  US,701 Hartmann Drive,Ashburnham,Massachusetts,Worcester County,,42.63292646395766,-71.87231951483223,586574.38,4642.919999999999
fc509823-8c5d-4b42-9613-4530cc4f239f,1993-06-11,,999-28-1997,S99950421,X41720216X,Ms.,Laine739,Abbott774,,,,white,nonhispanic,F,Gardner  Massachusetts  US,1054 Doyle Burg,Agawam,Massachusetts,Hampden County,01030,42.0791247424815,-72.62914716576329,596004.79,4818.719999999999
0008a63c-c95c-46c2-9ef3-831d68892019,1993-06-16,2020-03-08,999-82-8530,S99971303,X50026709X,Mr.,Elmer371,Schinner682,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,963 Blick Throughway,Boston,Massachusetts,Suffolk County,02215,42.37169690262088,-71.09180769178863,82825.55,3721.3599999999997
af872c86-ef7a-4c6b-8f23-4ecf3b7e1df8,1937-03-10,2011-04-14,999-39-7311,S99945430,X82876890X,Mr.,Cornell131,Goyette777,,,S,white,nonhispanic,M,Easthampton  Massachusetts  US,517 Carter Forge Unit 91,Franklin,Massachusetts,Norfolk County,02038,42.088077268524884,-71.40667486211824,1457251.1,35424.5
4e8863f1-da8e-4c23-9580-36ec6858b6fe,1993-06-16,,999-18-6839,S99935153,X89121690X,Mr.,Bart73,Bernier607,,,,white,nonhispanic,M,Tewksbury  Massachusetts  US,172 Konopelski Camp Apt 33,Boston,Massachusetts,Suffolk County,02114,42.39674984651709,-71.09972979264813,83064.71,3513.8799999999997
aae1693e-a418-4fdb-955f-a345a5af1466,2020-02-03,,999-95-9182,,,,Exie255,Smitham825,,,,white,nonhispanic,F,Amesbury  Massachusetts  US,365 McLaughlin Heights,Boston,Massachusetts,Suffolk County,02118,42.28924479446555,-71.19098701347933,10065.0,451.64
d28288ab-82c0-464d-a30d-a8bc86f0e43b,1911-12-17,1988-07-06,999-13-5830,S99923975,X55370069X,Mr.,Tracey100,Predovic534,,,S,white,nonhispanic,M,Somerville  Massachusetts  US,702 Beahan Meadow,West Tisbury,Massachusetts,Dukes County,,41.432178167284256,-70.64989456518526,1388310.58,11042.1
8ff8bd7d-7fd2-42a7-8dc0-0b7069a00b77,1956-06-18,,999-63-7091,S99917868,X74944745X,Mr.,Trenton748,Nicolas769,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,889 Jakubowski Ferry Unit 47,Everett,Massachusetts,Middlesex County,02148,42.46078694443405,-71.03394694028327,1481834.6400000001,6729.36
daad24be-f00a-4478-b610-653f345c933c,1927-07-28,2010-01-19,999-77-8940,S99942834,X26954735X,Ms.,Joana79,Dooley940,,,S,white,nonhispanic,F,Pepperell  Massachusetts  US,795 Stanton Annex,North Adams,Massachusetts,Berkshire County,01247,42.63814364059178,-73.07261613750933,1422630.77,22813.85
123d5426-5cf7-490b-ab1f-b2b87744dd32,1963-09-04,,999-89-8579,S99949958,X20281542X,Ms.,Cleopatra935,Cartwright189,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,790 Mueller Mill,Newton,Massachusetts,Middlesex County,02465,42.283439914360784,-71.24251181979737,1234038.69,11624.679999999998
1c198833-04fc-426a-850f-bd1f5e68cf3b,1930-04-23,2009-11-11,999-66-5922,S99952635,X29179169X,Mr.,Emery884,Schulist381,,,M,white,nonhispanic,M,Newbury  Massachusetts  US,122 Purdy Drive Suite 9,Fall River,Massachusetts,Bristol County,02721,41.6084686845042,-71.08492446180443,83688.95,11580.66
39fb396e-e07b-4dd4-8a45-4060f4d42b70,1984-07-10,,999-10-1847,S99950493,X35421378X,Mrs.,Mario764,Reilly981,,Will178,M,white,nonhispanic,F,Dartmouth  Massachusetts  US,326 Ritchie Trafficway,Saugus,Massachusetts,Essex County,,42.51730398879722,-71.02567380506972,793130.41,7200.079999999998
dc6edb6a-0cb6-4abb-bec7-83938e5ff86f,1987-06-21,,999-72-7629,S99990579,X69644663X,Mrs.,Ariane992,Von197,,Kshlerin58,M,white,nonhispanic,F,Lynn  Massachusetts  US,564 Homenick Viaduct,Marlborough,Massachusetts,Middlesex County,,42.3672788513822,-71.59000977545914,97098.97,5119.119999999999
7f5300d0-f805-4572-a946-a35308673e96,1950-12-26,2014-07-21,999-18-7195,S99969128,X55046148X,Mrs.,Keva141,Jakubowski832,,Reichel38,M,white,nonhispanic,F,Winchendon  Massachusetts  US,169 Witting Orchard Unit 98,Williamstown,Massachusetts,Berkshire County,,42.7353013466036,-73.19233844614365,209955.73,31780.85
991959ab-0188-4916-aa95-664845579bb0,1937-03-10,2020-03-11,999-64-1707,S99967904,X41746571X,Mr.,Stanley702,Douglas31,,,S,white,nonhispanic,M,Lowell  Massachusetts  US,151 Braun Parade,Franklin,Massachusetts,Norfolk County,02038,42.12857183141615,-71.38608440185907,1513145.43,194540.77999999994
6d9da549-c560-42f5-adef-59c75d89bdee,1911-12-17,1994-05-08,999-40-5400,S99970548,X43996556X,Mr.,Edgar153,Gislason620,,,S,white,nonhispanic,M,Boston  Massachusetts  US,428 Kling Station,West Tisbury,Massachusetts,Dukes County,,41.36965737975264,-70.66968179060477,1727386.02,29462.089999999997
58addd9e-03e0-4569-acdc-8f0e95000165,1930-04-23,2010-12-06,999-30-2901,S99951645,X18983484X,Mr.,Billy698,Oberbrunner298,,,S,white,nonhispanic,M,Wareham  Massachusetts  US,191 McLaughlin Stravenue,Fall River,Massachusetts,Bristol County,,41.66032217802101,-71.09951736310218,57792.83,2386.35
4ef40577-0c47-42b9-a36b-1c849e0aadb9,1954-03-03,,999-31-1166,S99973880,X7884103X,Mr.,Lindsey52,Tromp100,,,M,white,nonhispanic,M,Arlington  Massachusetts  US,298 Roberts Village Unit 95,New Ashford,Massachusetts,Berkshire County,,42.5623475226245,-73.19610161240207,20906.16,798.45
8acfcebd-de8c-4bbf-8dc5-4b61b9b66771,2014-10-04,,999-81-9661,,,,Diana207,Vigil207,,,,white,hispanic,F,Santo Domingo  National District  DO,640 Feeney Course Apt 15,Boston,Massachusetts,Suffolk County,02127,42.323113097670124,-71.08179803781233,130270.57,2518.16
9d1553e9-f247-4334-bf1e-ba084867c263,1912-01-20,,999-73-8598,S99979217,X22749225X,Mr.,Hans694,Yost751,,,M,white,nonhispanic,M,Chelsea  Massachusetts  US,158 Frami Drive Apt 55,Chelmsford,Massachusetts,Middlesex County,,42.6257562622634,-71.41794611999697,372357.04,685112.4000000011
fa3ba4e4-ecda-4a0b-adce-9ca40c0846b9,2020-04-01,,999-86-4346,,,,Yu876,Herzog843,,,,white,nonhispanic,F,North Attleborough  Massachusetts  US,727 Koelpin Well,Waltham,Massachusetts,Middlesex County,02453,42.4010964742315,-71.22862906397403,4400.0,258.32
0f974a01-1a2a-4014-9ff1-8f2a12bb2f9e,1997-09-27,,999-67-4573,S99982884,X5950822X,Mr.,Chad48,Howell947,,,,white,nonhispanic,M,Boxborough  Massachusetts  US,535 Buckridge Forge,Hatfield,Massachusetts,Hampshire County,,42.40216745243696,-72.62644943453867,70167.11,3943.22
3cdad66d-e301-4862-93ce-28209d616d86,1994-06-16,,999-83-4431,S99921837,X46996393X,Ms.,Mindy103,Hintz995,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,1025 Medhurst Rapid,Fall River,Massachusetts,Bristol County,02721,41.68938985856505,-71.11402961652506,538390.4400000001,3332.2
31bea1c7-03b9-4e17-9481-40c549a6cac3,1937-03-10,2002-05-18,999-88-8239,S99957024,X61230641X,Mr.,Denny560,Bosco882,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,771 Ferry Wall,Franklin,Massachusetts,Norfolk County,02038,42.117717957655884,-71.43406365166626,1645777.75,5463.639999999999
2c7dc577-a563-40ef-b45e-94054ecc4073,1950-12-26,,999-65-5681,S99984891,X58428370X,Mrs.,Yolande652,Price929,,Stroman228,M,white,nonhispanic,F,Melrose  Massachusetts  US,444 Will Road Unit 62,Williamstown,Massachusetts,Berkshire County,01267,42.74045918491602,-73.24120061557771,237196.44,28950.85
2ed9433e-e173-48ba-88de-81fb3d7ecbe5,1992-04-21,,999-98-2742,S99977803,X9056189X,Mrs.,Shayla126,Ruecker817,,Schultz619,M,white,nonhispanic,F,Marseille  Provence-Alpes-Cote d'Azur  FR,813 Donnelly Annex Suite 66,Norton,Massachusetts,Bristol County,,42.01476496662785,-71.21090530982481,582702.7,5857.6399999999985
7edacce0-4f4c-4d77-b86b-c64c6d6dd7b0,2012-07-09,,999-21-3864,,,,Dolly486,Marvin195,,,,white,nonhispanic,F,Templeton  Massachusetts  US,749 Labadie Burg Suite 14,Newton,Massachusetts,Middlesex County,02459,42.35211798839182,-71.16423162041598,164240.54,2164.88
ce98308f-3e87-40dc-9acb-b902b3cdfa1a,1911-12-17,1975-10-08,999-75-1690,S99921959,X85646168X,Mr.,Steve819,Hackett68,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,760 Mohr Course Apt 15,West Tisbury,Massachusetts,Dukes County,,41.386460775318156,-70.66784077325194,1717971.01,5265.36
477e44cc-8416-43fa-bcdd-908af4cfaa1f,2003-12-16,,999-50-8531,S99952534,,,Eusebio566,Wyman904,,,,white,nonhispanic,M,Beverly  Massachusetts  US,179 Collier Vista,Lynn,Massachusetts,Essex County,01907,42.48664598479455,-70.93580529700137,37498.47,354.9599999999999
d1996c49-a4c5-4f0e-b3c1-5e96e2139f02,1973-12-07,,999-57-6186,S99936667,X37831888X,Mrs.,Randee35,Botsford977,,Jacobi462,M,white,nonhispanic,F,Brockton  Massachusetts  US,938 Wyman Vista Unit 58,Hopkinton,Massachusetts,Middlesex County,01748,42.24570142378605,-71.5806971234501,998140.33,11562.769999999999
0474a216-baff-4d08-861d-5d153173fa3d,1930-04-23,,999-21-3705,S99964304,X65817206X,Mr.,Brendon298,Cruickshank494,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1018 Schulist Route Suite 90,Fall River,Massachusetts,Bristol County,02747,41.622900364957886,-71.10803925597659,90395.03,17320.45
f0bbed34-c79c-4bef-9c00-7f7d959a07d9,1927-07-28,2019-02-12,999-92-4375,S99977104,X15976834X,Ms.,Ashly243,Hudson301,,,S,white,nonhispanic,F,Wareham  Massachusetts  US,575 VonRueden Annex Suite 49,North Adams,Massachusetts,Berkshire County,,42.68966856772262,-73.1304293261401,1574906.11,172574.49999999997
bdeb3e80-f4a2-436c-8ab8-47b7189f38c2,1911-12-17,1965-04-04,999-76-3820,S99926143,X87389924X,Mr.,Sebastian508,Hickle134,,,S,white,nonhispanic,M,Medford  Massachusetts  US,218 Beahan Port Suite 32,West Tisbury,Massachusetts,Dukes County,,41.398126069613916,-70.62697213184575,1429911.1300000001,4523.759999999999
cf1f3d74-8ad9-49c7-b7fe-8752f172d7a9,1965-06-18,,999-29-1092,S99987922,X48072339X,Mr.,Wilfred787,Hudson301,,,M,white,nonhispanic,M,Westport  Massachusetts  US,323 Schneider Wall,Fitchburg,Massachusetts,Worcester County,,42.586261386232295,-71.78253535801936,1192540.0,5405.57
58ff12a8-0378-43a3-8b72-3fb5fe70b16f,1990-11-12,,999-36-8414,S99932534,X71580860X,Mr.,Teodoro374,Considine820,,,M,white,hispanic,M,Cambridge  Massachusetts  US,524 Crist Dale,Boston,Massachusetts,Suffolk County,02114,42.3582895364848,-71.04623970984233,714314.88,3021.3999999999996
f027fbab-a153-4aad-b162-a0bbdee43f87,1937-03-10,2011-03-19,999-48-4944,S99979271,X41715677X,Mr.,Prince887,Paucek755,,,M,white,nonhispanic,M,Boston  Massachusetts  US,687 Kulas Pathway,Franklin,Massachusetts,Norfolk County,,42.070701508632105,-71.43988855677682,1672615.75,7596.0
a44d265f-1cf1-477e-bce7-f64837aa0321,1985-11-07,,999-89-4456,S99925251,X13413926X,Mrs.,Elaine830,Pfannerstill264,,Barrows492,M,white,nonhispanic,F,Plymouth  Massachusetts  US,925 Witting Ramp,Attleboro,Massachusetts,Bristol County,02703,41.887443364203676,-71.26123551276434,694201.29,9270.759999999998
0ec467e9-225f-4d97-b407-371ab2c30413,1954-07-08,,999-66-5434,S99967612,X2104509X,Mr.,Christoper325,Wolff180,,,M,asian,nonhispanic,M,Warren  Massachusetts  US,797 Von Alley Apt 95,Malden,Massachusetts,Middlesex County,,42.45074383564092,-71.02281248887853,206179.14,9617.52
0fc00979-4ea7-4dcb-a4d7-45d1792f2f33,1950-08-27,,999-66-3945,S99993336,X78802586X,Mrs.,Lana840,Wiza601,,Grady603,M,white,nonhispanic,F,Salem  Massachusetts  US,815 Friesen Estate Unit 8,Fairhaven,Massachusetts,Bristol County,,41.58505130774131,-70.88367664530372,1385791.74,10700.48
28e3be11-666b-4631-b8b5-f1449f9dc377,1977-07-25,,999-74-1098,S99971392,X60788441X,Mrs.,Kris249,Aufderhar910,,Buckridge80,M,white,nonhispanic,F,Millbury  Massachusetts  US,829 Gulgowski Knoll Unit 0,Fall River,Massachusetts,Bristol County,02720,41.702741083293354,-71.1602854804238,907946.77,25451.609999999997
b6097e25-6323-4791-affc-f3a4c0163d14,2010-08-01,,999-10-8649,,,,Larisa542,Fritsch593,,,,white,nonhispanic,F,Leominster  Massachusetts  US,1094 Herman Stravenue Apt 62,Cambridge,Massachusetts,Middlesex County,02138,42.419195089287946,-71.10373976603738,263875.66,2324.88
34ac552c-9a6a-4d19-a116-768307d79769,2012-05-12,,999-76-3052,,,,Mikaela760,Johns824,,,,white,nonhispanic,F,Canton  Massachusetts  US,147 Rippin Lane,Boston,Massachusetts,Suffolk County,02116,42.28104521745425,-71.00989146251865,203760.0,2264.88
d2dbfcd6-a7f8-401e-a500-86a04cbcb7d3,1995-07-02,,999-13-6393,S99982965,X501902X,Mr.,Anton902,O'Kon634,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,687 Nolan Haven,Southwick,Massachusetts,Hampden County,,42.019348338729436,-72.76789808020426,631659.4,3883.04
f38514a5-5a2a-4852-8cb6-f792953ba772,1911-12-17,2000-12-31,999-16-3427,S99928247,X86520939X,Mr.,Alden634,Greenfelder433,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,356 Casper Parade Unit 25,West Tisbury,Massachusetts,Dukes County,,41.41553603012976,-70.68094829087775,1410377.52,8218.279999999999
f514d5f2-48fb-466e-9ce3-ac847988e230,1917-06-27,1983-06-29,999-92-1404,S99974774,X9451851X,Mrs.,Nickole723,Schiller186,,Cruickshank494,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,117 Hermann Common,Barnstable,Massachusetts,Barnstable County,02601,41.72930445491016,-70.33977270168727,1266777.47,11712.079999999998
41fa5f14-d33d-4be6-a8e2-51ea8a322057,1937-03-10,,999-50-1684,S99954981,X27236786X,Mr.,Grant908,Conroy74,,,M,white,nonhispanic,M,Belmont  Massachusetts  US,260 Osinski Well,Franklin,Massachusetts,Norfolk County,,42.0939405042914,-71.44242703108485,1725486.61,21339.149999999998
e72e0132-2fc9-495a-8585-05e8c673b4a0,1972-08-01,,999-83-4483,S99918472,X16364399X,Mr.,Lonnie913,Hayes766,,,M,white,nonhispanic,M,Scituate  Massachusetts  US,107 Grant Glen Unit 91,Shrewsbury,Massachusetts,Worcester County,,42.27280234673952,-71.73082636753746,1096388.64,3555.4799999999996
aeadc7d7-a0b5-41ec-9b3f-f49cbe4806fe,1927-07-28,,999-60-4565,S99975994,X16103000X,Mrs.,Bettye671,Goldner995,,Fahey393,M,white,nonhispanic,F,Lexington  Massachusetts  US,552 Kerluke Mall,North Adams,Massachusetts,Berkshire County,01247,42.68421021062308,-73.1102966572788,1484064.8699999999,14777.089999999998
fcc110bc-3db4-410c-81a8-c714bd0e6a9e,1957-05-26,,999-15-8346,S99962049,X44378386X,Mr.,Jerrold404,Purdy2,,,M,white,nonhispanic,M,Sutton  Massachusetts  US,544 Luettgen View Unit 73,Holyoke,Massachusetts,Hampden County,01040,42.16735523222923,-72.65948236550337,283923.37,230061.89999999994
51d02f7d-6a65-4d6c-aa5f-ef43f1e372cb,1937-08-07,2020-03-24,999-63-5521,S99948712,X30702405X,Mrs.,Nelda514,Marquardt819,,Huel628,M,white,nonhispanic,F,Holyoke  Massachusetts  US,455 Mitchell Grove Unit 56,Stoughton,Massachusetts,Norfolk County,,42.14219103521701,-71.05902661498044,1374712.18,10854.72
fe6a4adb-c96e-4c8a-b5e5-6bded4b6c008,1974-06-27,,999-85-8076,S99976976,X73469324X,Mr.,Timothy142,Sporer811,,,S,white,nonhispanic,M,Eastham  Massachusetts  US,911 Rodriguez Forge,Orange,Massachusetts,Franklin County,01364,42.65054653735569,-72.26957423074421,1173569.81,5919.45
0bb4d615-991a-49e2-b129-f1aea8d81450,1972-04-21,,999-60-3859,S99948833,X19109605X,Mr.,Ozzie259,Huel628,,,M,white,nonhispanic,M,Milan  Lombardy  IT,792 Breitenberg Light,Malden,Massachusetts,Middlesex County,02155,42.47181947795967,-71.10163940908521,1275489.17,3277.24
b2060c24-8f89-4008-954f-98b98d278fb4,1960-02-24,,999-67-9095,S99980780,X11383268X,Ms.,Natashia109,Balistreri607,,,S,asian,nonhispanic,F,Dracut  Massachusetts  US,785 Collins Trafficway,Salisbury,Massachusetts,Essex County,,42.8368408814656,-70.86399574196551,1246897.66,7748.359999999999
a9c3d8d2-a11d-4b38-9adb-57afef7bff10,1972-11-16,,999-93-3983,S99990495,X84153622X,Ms.,Elke785,Bosco882,,,S,black,hispanic,F,Beverly  Massachusetts  US,790 Blanda Run Unit 37,West Springfield,Massachusetts,Hampden County,01089,42.16225661255193,-72.6914003392295,153149.76,14267.439999999997
f5983e1f-6fa9-46ee-ac7e-0e809aef10ae,2003-07-16,,999-43-8940,S99967605,,,Maribeth658,D'Amore443,,,,white,hispanic,F,Fall River  Massachusetts  US,238 Mills Hollow,Holyoke,Massachusetts,Hampden County,01040,42.173835684375454,-72.64575532085475,459108.12,2679.0
05fdcc72-b031-4947-a364-b29027807d53,1935-03-15,2020-03-13,999-78-5064,S99932076,X29099791X,Mr.,Hyman89,Bruen238,,,S,white,nonhispanic,M,Mansfield  Massachusetts  US,288 Kerluke Walk Apt 34,West Tisbury,Massachusetts,Dukes County,,41.36217669383295,-70.64109930611131,1649470.49,22261.69
7e119148-c4d9-468b-ad0b-cf825e075bb8,1917-06-27,1999-01-15,999-62-5957,S99974133,X28990738X,Ms.,Ariana988,Rath779,,,S,white,nonhispanic,F,Lexington  Massachusetts  US,483 Gleichner Bypass,Barnstable,Massachusetts,Barnstable County,02637,41.61940993179512,-70.39513400421386,1459765.23,25650.12
27a11f19-9c1d-476c-bf0b-1d6f18c6d9de,1969-04-21,,999-57-8889,S99921494,X66936590X,Ms.,Irena775,Krajcik437,,,S,asian,nonhispanic,F,Tokyo  Tokyo  JP,371 Huels Byway Apt 28,Boston,Massachusetts,Suffolk County,02113,42.343029663784016,-71.0830488542515,1032248.01,7063.439999999999
8974399a-355c-4738-b737-abb6450e5938,1937-08-07,2005-07-26,999-96-9502,S99918121,X51082786X,Mrs.,Paz9,O'Keefe54,,Jones311,M,white,nonhispanic,F,Brockton  Massachusetts  US,533 Barrows Center,Stoughton,Massachusetts,Norfolk County,,42.14975953673851,-71.08868624025241,1476155.09,9154.079999999998
88256f26-5cd6-4e5f-a302-507b7288e1a8,1948-08-01,,999-41-1321,S99954615,X76302222X,Mrs.,Alease857,Herzog843,,Strosin214,M,asian,nonhispanic,F,Pepperell  Massachusetts  US,1057 Sawayn Track Suite 67,Pittsfield,Massachusetts,Berkshire County,01201,42.42310865895577,-73.24005626639033,1526623.6199999999,12345.189999999999
31eab608-496e-4922-8f44-1619201eaa76,1966-07-20,,999-25-6081,S99931682,X75302485X,Mrs.,Cleotilde229,Abshire638,,Lindgren255,M,white,nonhispanic,F,Chelsea  Massachusetts  US,194 Robel Skyway,Boston,Massachusetts,Suffolk County,02124,42.37741646988487,-71.07734837193988,1297536.76,12846.529999999999
efab953b-96c2-4a1b-90cd-5a3b9d393222,2000-01-11,,999-73-8345,S99996219,X77385958X,Ms.,Dale454,Satterfield305,,,,white,nonhispanic,F,Worcester  Massachusetts  US,792 Collier Ranch Suite 81,Chelmsford,Massachusetts,Middlesex County,,42.55731675819583,-71.3447394812291,544601.38,2846.48
18f007e6-35a2-492f-be28-4376ccf73647,2001-12-10,,999-36-2124,S99964470,,Ms.,Karyn217,Ullrich385,,,,white,nonhispanic,F,Southborough  Massachusetts  US,928 Metz Rest Unit 53,Somerville,Massachusetts,Middlesex County,02145,42.422822269930016,-71.13445328896383,404271.69,4041.7
0efffcd1-c480-436d-a726-913d1bdcb992,1988-09-28,,999-90-8499,S99927470,X79296872X,Mr.,Asa127,Ortiz186,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,893 Doyle Estate,Stoughton,Massachusetts,Norfolk County,,42.13428284731875,-71.14663418136925,725682.79,3141.3599999999997
92ce346e-3327-4ec4-ae58-a6a416951c87,2006-10-13,,999-15-6841,,,,Kandice471,Boehm581,,,,white,nonhispanic,F,Worcester  Massachusetts  US,381 Mayer Overpass,Seekonk,Massachusetts,Bristol County,,41.853240859329475,-71.33958531609188,313498.94,3788.08
476a6e61-3cd7-4fd0-9f4c-a70f02ee5aef,1987-12-30,,999-12-3049,S99937560,X55130613X,Mrs.,Anita473,Espinoza81,,Nájera755,M,white,hispanic,F,Bayamon  Puerto Rico  PR,834 Stark Divide,Taunton,Massachusetts,Bristol County,,41.9327029676336,-71.08329366782947,651132.48,8762.019999999999
f3eef009-fafc-4955-952c-cd4edbc6e53e,1917-06-27,1983-01-06,999-96-5339,S99995966,X29046991X,Ms.,Cory323,Bode78,,,S,white,nonhispanic,F,Boston  Massachusetts  US,212 Hand Quay Unit 39,Barnstable,Massachusetts,Barnstable County,,41.745936594957435,-70.3187026435615,1414538.1400000001,14305.729999999998
44f02a90-b5ac-4d7e-a942-4be88eaab838,1987-08-03,,999-85-6284,S99950755,X26460006X,Mr.,Mohammad578,Wuckert783,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,468 Ortiz Forge,Chelsea,Massachusetts,Suffolk County,,42.46002885342321,-70.98438234731759,107665.63,46998.24
c40a3d7b-7832-42eb-a6a7-9d6b33d9470a,1943-03-19,,999-63-2990,S99969405,X67054551X,Mrs.,Mertie42,Fadel536,,O'Kon634,M,white,nonhispanic,F,Amherst  Massachusetts  US,461 Hills Bay Suite 45,Williamsburg,Massachusetts,Hampshire County,,42.37259449038265,-72.69688600353085,1558484.83,24800.26
49d09b10-cb99-49ad-b0e4-9c4bec466fab,1937-08-07,2008-09-21,999-10-1793,S99944770,X54722782X,Mrs.,Rosalee63,Johnson679,,Lemke654,M,white,nonhispanic,F,Lynn  Massachusetts  US,800 Hudson Run Unit 43,Stoughton,Massachusetts,Norfolk County,,42.08548186389148,-71.11169706792691,1461508.9200000002,17328.609999999997
f9b1dd1c-b34f-46f6-a46e-ff996a8048a6,1935-03-15,,999-60-6414,S99942599,X33937370X,Mr.,Alva958,Jakubowski832,,,S,white,nonhispanic,M,Winchester  Massachusetts  US,961 Stehr Center,West Tisbury,Massachusetts,Dukes County,,41.39023183780867,-70.70422972070763,1561213.05,16191.99
3f82ade9-dd3f-49b2-9765-770177a8ee04,1962-08-07,,999-34-5113,S99983371,X43745194X,Mrs.,Mercedes82,Alba338,,Reséndez908,M,black,hispanic,F,Tegucigalpa  Francisco Morazán  HN,542 Terry Well,Boston,Massachusetts,Suffolk County,02210,42.37808716269792,-71.08309544642323,1621465.7000000002,35256.179999999964
